,AU06_r,AU12_r
2485,0.06586560000000001,0.694159
2585,0.0,0.276082
2685,0.048367,0.24903499999999998
2785,0.0,0.0
2885,0.429871,0.859619
2985,0.22787,0.00961295
3085,0.185033,0.0787784
3185,0.0,0.213678
3285,0.0,0.391254
3385,0.27426999999999996,0.40626599999999996
3485,0.6870470000000001,1.24742
3585,0.0,0.191186
3685,0.0,0.00600885
3785,0.0,0.0
3885,0.0,0.10499800000000001
3985,0.0371198,0.0120692
4085,0.0221951,0.313221
4185,0.0,0.0
4285,0.0,0.352659
4385,2.20682,3.26507
4485,0.164452,0.177781
4585,0.0,0.981775
4685,0.990049,0.554176
4785,0.331083,0.08435169999999999
4885,0.25343899999999997,0.28028600000000004
4985,0.236977,0.0
5085,0.140676,0.0
5185,0.699928,0.00953734
57,0.8307,0.710805
157,0.0,0.0
257,0.326202,0.05286319999999999
357,0.665519,0.10873699999999999
457,0.00210252,0.0
557,0.00761982,0.0
657,0.05474980000000001,0.0
757,0.0,0.0939963
857,0.0,0.0
957,0.0,0.0524319
1057,0.332243,0.142423
1157,0.0,0.0
1257,0.0347111,0.288674
1357,0.0,0.0
1457,2.49247,3.53159
1557,0.0,0.154397
1657,0.530697,1.12104
1757,0.605965,0.397564
1857,0.0,0.111981
1957,0.0,0.0
2057,0.0,0.0
2157,0.0,0.189829
2257,0.0,0.0
2357,1.20536,1.34138
2457,0.830161,1.25022
2557,0.382708,0.671271
2657,0.14308099999999999,0.503872
2757,0.0157584,0.124027
2857,0.0,0.0
2957,0.0,0.0
3057,0.0,0.0
3157,0.0,0.139476
3257,0.0,0.0
3357,0.0,0.0
3457,0.0,0.10475699999999999
3557,0.0,0.0
3657,0.15476199999999998,0.0
3757,0.0,0.668454
3857,1.72243,2.43533
3957,0.0,0.782208
4057,0.0,0.260893
4157,0.08259839999999999,0.983424
4257,1.8259400000000001,3.04589
4357,0.00865525,0.95525
4457,0.0,0.510794
4557,0.0,0.0
4657,0.0,0.782324
4757,2.1206099999999997,3.24611
4857,0.0891971,0.0
4957,0.0739934,0.699005
5057,0.0,0.259866
5157,2.12961,2.85797
5257,0.0,0.47456400000000004
98,1.35585,1.15167
198,0.0962372,0.305954
298,1.2125299999999999,0.850233
398,0.15281199999999998,0.0
498,0.8559370000000001,0.88071
598,0.0,0.0
698,0.995343,0.8577100000000001
798,0.287512,0.0864693
898,0.06628710000000002,0.0
998,0.477649,0.0
1098,0.346041,0.0
1198,0.538429,0.0
1298,0.989358,0.042861699999999996
1398,0.727298,0.019679
1498,0.328067,0.0
1598,0.354767,0.0
1698,0.0,0.0
1798,0.38482,0.0
1898,0.5956899999999999,0.0
1998,1.12401,1.31635
2098,0.0,0.0
2198,2.93437,2.4474099999999996
2298,0.0,0.324346
2398,1.13446,0.0
2498,1.10103,1.06236
2598,1.25826,0.20955500000000002
2698,0.64846,0.17775
2798,0.0,0.181659
2898,0.703234,0.0
2998,1.65533,0.09640549999999999
3098,0.480729,0.0
3198,1.41145,0.663168
3298,2.32179,1.1907
3398,3.1522900000000003,2.06658
3498,0.334402,0.0
3598,0.0,0.0
3698,2.17061,0.0
3798,0.0,0.0
3898,0.0,0.0
3998,2.84957,2.56316
4098,2.18142,1.60015
4198,0.802064,0.00756817
4298,0.0,0.0
4398,2.3236,1.55215
4498,0.45905,0.0
4598,0.0,0.0
4698,0.855758,0.7484270000000001
4798,1.86247,0.7906380000000001
4898,0.9649120000000001,0.472997
4998,1.3198299999999998,0.27131900000000003
5098,1.1518899999999999,0.00014811700000000002
5198,1.38237,0.519282
5298,1.56707,0.552309
5398,0.776563,0.0710562
5498,2.71128,2.45772
44,0.0,0.0529393
144,0.0,0.0187572
244,0.0,0.0
344,0.701337,0.867526
444,0.183323,0.0183822
544,1.297,2.4026
644,0.65495,0.588267
744,0.218131,0.576364
844,0.0363126,0.049237300000000005
944,1.35428,2.0565700000000002
1044,2.60059,2.62997
1144,0.8325819999999999,1.6985700000000001
1244,0.5504439999999999,0.9195639999999999
1344,1.0827799999999999,2.10465
1444,0.0,0.0
1544,1.0242799999999999,1.82099
1644,1.35914,1.2881799999999999
1744,0.8003520000000001,2.0566400000000002
1844,0.164721,0.00371796
1944,0.0,1.6653900000000001
2044,0.0,0.125469
2144,0.47690600000000005,0.6945
2244,0.09643020000000001,0.407369
2344,0.0,0.0
2444,0.169986,0.49584300000000003
2544,0.0,0.0
2644,0.0,0.11391
2744,0.3758,0.5846140000000001
2844,0.270847,0.06583460000000001
2944,0.356457,0.9691129999999999
3044,0.49782,0.45000200000000007
3144,0.00337189,0.706962
3244,0.0,0.0
3344,0.0,0.5263479999999999
3444,0.5235270000000001,0.846442
3544,1.18488,1.28672
3644,1.02207,0.5205890000000001
3744,0.572756,0.528367
3844,0.0,1.00443
3944,1.79862,1.8526099999999999
4044,0.0216247,0.955125
4144,0.8942200000000001,0.731086
4244,0.0,0.0
4344,1.92603,2.55516
4444,0.0,0.0
4544,0.0,0.408638
4644,0.0,0.0723355
4744,0.0,0.6216010000000001
4844,0.0373568,0.698136
4944,0.0,0.546669
5044,0.846765,0.776145
5144,0.360101,1.02155
5244,0.349719,1.05104
98,0.0,0.0
198,0.0,0.0
298,0.0,0.21834299999999998
398,0.0,0.131732
498,0.0,0.0
598,0.0,0.51158
698,0.0,0.0
798,0.0,0.0
898,0.13938399999999998,0.275933
998,0.0,0.0
1098,0.0,0.0
1198,0.0,0.0
1298,0.0,0.149862
1398,0.0,0.0
1498,0.0,0.494065
1598,0.0,0.0
1698,0.0,0.0739528
1798,0.0,0.0
1898,0.0,0.0
1998,0.0,0.0
2098,0.0,0.0
2198,0.0,0.0
2298,0.0,0.0
2398,0.0,0.0
2498,0.42992600000000003,1.7343400000000002
2598,0.0,0.0
2698,0.0,0.0
2798,0.0,0.0
2898,0.0,0.0451263
2998,0.0,0.0
3098,0.0,0.0
3198,0.0,0.0
3298,0.0,0.0
3398,0.0,0.0
3498,0.0,0.0207104
3598,0.0,0.0
3698,0.0,0.0
3798,0.0,0.0
3898,0.0,0.0
3998,0.0,0.0
4098,0.0,0.0
4198,0.0,0.0
4298,0.0,0.243767
4398,0.0,0.0
4498,0.0,0.0
4598,0.0,0.00840383
4698,0.0,0.0
4798,0.0,0.0
4898,0.0,0.0
4998,0.0,0.0
5098,0.0,0.0
5198,0.0,0.0
5298,0.0,0.0
5398,0.0,0.0
5498,0.0,0.0
5598,0.0,0.0
55,1.81496,2.92413
155,0.8333719999999999,1.9684099999999998
255,0.0504343,0.362083
355,0.372303,0.16913
455,0.361908,0.741749
555,0.578756,0.818355
655,0.805654,0.612186
755,0.0,0.0
855,0.0,0.119814
955,0.31883,0.567457
1055,1.58085,3.03713
1155,1.2840799999999999,2.32789
1255,0.307175,0.8741059999999999
1355,0.0920217,0.946068
1455,0.646017,0.847404
1555,0.0,0.008643099999999999
1655,0.657523,0.580501
1755,1.08312,1.01626
1855,1.2221899999999999,2.15033
1955,1.30718,1.39926
2055,1.82656,1.475
2155,1.46811,1.54247
2255,2.01573,2.7217
2355,0.613821,0.813866
2455,1.66042,1.9879200000000001
2555,1.5881299999999998,1.87252
2655,0.760235,1.6784599999999998
2755,0.824197,1.89713
2855,1.51854,2.08385
2955,1.11611,2.29399
3055,1.23318,1.17669
3155,1.7611299999999999,0.693062
3255,2.3850599999999997,2.78095
3355,0.353609,0.309213
3455,0.737067,0.42910699999999996
3555,1.66084,1.50971
3655,1.9651,2.25496
3755,0.8315229999999999,0.5493560000000001
3855,1.81319,0.8852
3955,2.44905,2.85288
4055,1.67176,1.4330399999999999
4155,2.10415,2.25264
4255,1.24469,0.436975
4355,1.36381,2.0124299999999997
4455,1.0211700000000001,1.51668
4555,1.57369,1.1261
4655,1.33049,1.3577299999999999
4755,0.466772,1.61719
4855,0.0,0.0
4955,1.2399,0.737085
5055,1.39506,1.43813
5155,0.895491,0.00034705900000000004
5255,1.41998,1.3352600000000001
5355,1.13157,1.08015
5455,0.53235,0.847068
32,0.0,0.0
132,0.0,0.0
232,0.0,0.0
332,0.0,0.317923
432,0.0,0.0
532,0.0,0.0
632,0.0,0.00229966
732,0.0,0.0121501
832,0.0,0.0
932,0.0,0.00955095
1032,0.0,0.18523
1132,0.0,0.0
1232,0.0,0.0
1332,0.0,0.33819699999999997
1432,0.100675,1.07409
1532,0.0,0.015012399999999999
1632,0.0623111,0.6323449999999999
1732,0.595711,1.45068
1832,0.0,0.0
1932,0.331422,0.7822899999999999
2032,0.0,0.0
2132,0.0,0.0
2232,0.0,0.0
2332,0.783866,1.29436
2432,0.00511725,0.27355
2532,0.0,0.0684088
2632,0.0,0.0
2732,0.0,0.0
2832,0.0,0.0
2932,0.0,0.0
3032,0.0,0.0
3132,0.431155,1.13932
3232,0.0,0.0
3332,0.0,0.0
3432,0.0,0.0283525
3532,0.0,0.0
3632,0.0,0.0
3732,0.00924506,0.08306430000000001
3832,0.0,0.22292399999999998
3932,0.0,0.0
4032,0.0,0.0
4132,0.0,0.059002
4232,0.0,0.0
4332,0.0,0.0
4432,0.0,0.0
4532,0.0,0.0
4632,0.0,0.0
4732,0.0,0.021049400000000003
4832,0.0,0.12917
4932,0.0,0.0
5032,0.0,0.308678
5132,0.338416,1.3138299999999998
5232,0.595094,0.8748959999999999
66,0.0,0.0
166,0.0529944,0.848548
266,2.16973,1.95617
366,0.0,0.0
466,0.237898,0.639472
566,0.370054,0.7898229999999999
666,0.453031,1.28878
766,0.591403,1.38435
866,0.262898,1.1661700000000002
966,1.00073,1.13689
1066,0.819372,1.64968
1166,0.245627,0.9498049999999999
1266,0.65578,1.35667
1366,0.225556,1.34909
1466,0.29746999999999996,1.1254
1566,0.5284270000000001,1.17602
1666,0.7053590000000001,1.44328
1766,1.22366,2.04422
1866,0.934843,1.3080200000000002
1966,0.8805790000000001,1.65978
2066,0.939974,1.7262400000000002
2166,0.36959200000000003,1.17961
2266,0.293324,1.07387
2366,1.29358,1.11924
2466,0.309434,1.05409
2566,0.43909899999999996,0.750744
2666,0.793845,1.6540099999999998
2766,1.11316,1.86952
2866,0.129451,0.888078
2966,0.220933,0.8628040000000001
3066,0.395395,1.07017
3166,0.053228,0.776799
3266,0.308449,0.8653860000000001
3366,0.519491,0.789295
3466,0.246031,1.02903
3566,0.496842,0.855299
3666,0.376943,0.671665
3766,0.23993,1.01585
3866,0.554489,0.9154049999999999
3966,0.287946,0.659208
4066,0.510138,0.8835559999999999
4166,0.330727,0.903091
4266,0.486508,1.0267700000000002
4366,0.109953,0.509798
4466,0.0,0.285215
4566,0.42923199999999995,1.13006
4666,0.00349233,0.46933800000000003
4766,0.0,0.486701
4866,0.160408,0.765383
4966,0.152253,0.9227420000000001
5066,0.698645,1.33437
5166,0.040405,0.601119
5266,0.0,0.5718260000000001
5366,0.5812970000000001,1.28251
5466,0.23304899999999998,0.656659
5566,0.09332810000000001,0.44716300000000003
5666,0.0,0.6189859999999999
20,0.0,0.0
120,0.0,1.18211
220,0.0,0.0
320,0.0,0.0
420,0.0,0.0
520,0.0,0.0
620,0.0,0.0
720,0.0,0.18077000000000001
820,0.0,0.121393
920,0.0,0.0
1020,0.0,0.0
1120,0.0374094,0.0981148
1220,0.0,0.0
1320,0.0,0.0
1420,0.0,0.0983538
1520,0.0,0.0
1620,0.0,0.0
1720,0.0,0.563882
1820,1.3570200000000001,2.7684
1920,0.0,0.5895859999999999
2020,1.92095,3.07032
2120,0.0,0.269018
2220,2.07807,3.24638
2320,0.0,0.0
2420,1.19236,2.28588
2520,0.0,0.834182
2620,0.0,0.362066
2720,0.0,0.412479
2820,0.0,0.268137
2920,0.0,0.8590700000000001
3020,0.0,0.19476300000000002
3120,0.0,0.173056
3220,0.32960900000000004,1.35385
3320,0.808036,2.1808400000000003
3420,0.607985,1.7408
3520,0.0,0.8759299999999999
3620,0.0,0.0634114
3720,0.0,0.0
3820,0.0,0.0
3920,0.0,0.044277
4020,0.0,0.0
4120,0.0,0.0465633
4220,0.0,0.114793
4320,0.0,0.144061
4420,0.0,0.0
4520,0.0,0.0
4620,0.0,0.0
4720,0.0,0.0
4820,0.0,0.0
4920,0.0,0.0
5020,0.0,0.0
5120,0.0,0.0
5220,0.0,0.0
5320,0.0,0.0
5420,0.0,0.32074899999999995
20,0.06754389999999999,0.43897700000000006
120,0.24441500000000002,0.9226479999999999
220,1.13704,2.3982
320,0.0,0.0
420,0.687404,1.8438599999999998
520,1.56185,2.40155
620,1.24444,1.61696
720,0.9493159999999999,1.9972900000000002
820,0.10104500000000001,1.0179
920,0.77855,1.65976
1020,0.345884,1.18034
1120,1.20894,2.54413
1220,1.8947200000000002,2.84551
1320,1.4413,2.1350700000000002
1420,1.16849,1.9452599999999998
1520,1.3852200000000001,2.44089
1620,0.350929,1.27767
1720,1.1479700000000002,1.9984
1820,0.813427,1.24958
1920,0.44545200000000007,1.67763
2020,0.0360905,0.786619
2120,0.0,0.316525
2220,1.69504,2.31074
2320,0.0,0.571501
2420,0.624637,1.6944700000000001
2520,0.07857280000000001,1.0286600000000001
2620,0.0,1.3509
2720,0.019184599999999996,1.40852
2820,0.521095,1.41235
2920,0.0344985,0.0
3020,0.505262,1.14487
3120,0.451025,1.21799
3220,0.0,0.6470640000000001
3320,0.406271,1.47507
3420,0.47003199999999995,1.10382
3520,0.0101866,1.16972
3620,0.54391,1.31436
3720,0.9128129999999999,1.7729700000000002
3820,1.8998700000000002,2.76187
3920,0.7265199999999999,1.6746
4020,1.18543,1.36568
4120,0.521944,0.518942
4220,0.404654,0.19255799999999998
4320,1.3169600000000001,0.731194
4420,1.59904,1.05756
4520,1.8701400000000001,1.87969
4620,2.00297,1.7678200000000002
4720,0.9287030000000001,1.1477700000000002
4820,1.47892,2.56507
4920,2.27514,2.16226
5020,2.53493,2.66533
5120,0.406389,0.610124
31,0.0,0.067242
131,0.635705,1.39829
231,0.431515,1.3318299999999998
331,0.0,0.0707762
431,0.107438,0.746646
531,1.12173,1.8328
631,0.0,0.0
731,0.0,0.12023900000000001
831,0.0,0.0
931,0.0,0.0
1031,0.27319499999999997,0.695992
1131,0.4735,0.640989
1231,0.496029,1.16954
1331,0.204864,0.9614010000000001
1431,0.316132,1.12606
1531,0.0491376,0.828649
1631,0.0,0.330922
1731,0.030274400000000003,0.7985720000000001
1831,0.0,0.290844
1931,0.155058,0.310591
2031,0.14058199999999998,0.623827
2131,0.0,0.387407
2231,0.810652,1.4248100000000001
2331,0.157477,0.793636
2431,0.0,0.366749
2531,1.90337,2.06185
2631,1.1566,1.67412
2731,1.20583,1.6966400000000001
2831,0.0,0.376823
2931,0.0,0.49486800000000003
3031,0.0,0.492634
3131,0.0,0.0
3231,0.590561,2.08966
3331,0.0,0.0
3431,0.218061,0.7001470000000001
3531,0.0,0.157816
3631,0.0,0.31193899999999997
3731,0.0,0.21438000000000001
3831,0.0,0.26072
3931,0.0,0.11376300000000002
4031,0.0,0.0324155
4131,1.27685,1.7631599999999998
4231,0.0,0.233589
4331,0.665374,1.12395
4431,0.07686,0.184612
4531,0.0,0.0
4631,0.6260939999999999,1.0689
4731,0.0,0.0
4831,0.0,0.0
4931,0.8624129999999999,1.32261
5031,0.73782,1.23914
5131,1.30105,2.0787400000000003
5231,0.0,0.589441
5331,0.8316540000000001,0.6893560000000001
5431,1.52083,2.0411599999999996
5531,0.114141,0.191485
5631,0.0473514,0.43551899999999993
5731,0.0,0.45093999999999995
5831,1.1263299999999998,1.61711
5931,0.5720890000000001,0.961931
6031,1.18587,1.29929
87,0.0,0.0
187,0.413375,0.38431
287,0.860333,0.586258
387,0.0,0.014931999999999999
487,0.0,0.00260382
587,0.0,0.21861
687,0.0,0.0165659
787,0.06646510000000001,0.904761
887,0.0,0.399323
987,0.039939999999999996,0.906307
1087,0.0,0.559525
1187,0.0,0.13019
1287,0.0,0.0
1387,0.0,0.20826799999999998
1487,0.0,0.36373
1587,0.0,0.0
1687,0.0,0.425091
1787,0.0,0.25921
1887,0.0,0.0333023
1987,0.0,0.057902199999999994
2087,0.0,0.18998900000000002
2187,0.0,0.032839099999999996
2287,0.0,0.0
2387,0.258283,0.6048439999999999
2487,0.0,0.40003299999999997
2587,0.0,0.236224
2687,0.0,0.039941500000000005
2787,0.0,0.0
2887,0.0,0.0668409
2987,1.30551,2.09659
3087,0.0,0.07492439999999999
3187,0.0,0.150575
3287,0.0,0.0325128
3387,0.0,0.159885
3487,0.0,0.0
3587,0.020442099999999998,0.0
3687,0.0,0.24905500000000003
3787,0.755676,0.746363
3887,0.00369653,0.20731100000000002
3987,0.0,0.551412
4087,0.0,0.5307
4187,0.014133000000000001,0.32474000000000003
4287,0.0,0.0124767
4387,0.147756,0.680516
4487,0.0,0.30340700000000004
4587,0.0461029,0.758641
4687,0.0,0.0006512859999999999
4787,0.0,0.049236
4887,0.0,0.42226
4987,0.0,0.0
5087,0.123626,0.80052
5187,0.0,0.131151
5287,0.0,0.252209
5387,0.801204,1.19264
5487,1.01096,1.04014
46,1.64071,0.305685
146,0.645966,0.219746
246,0.220099,0.0
346,0.531903,0.0324216
446,0.371067,0.0
546,0.32171,0.12141500000000001
646,1.41164,0.0
746,0.32977,0.0
846,0.8620680000000001,0.0
946,0.337451,0.0
1046,0.6278779999999999,0.304643
1146,1.49822,0.835457
1246,0.234202,0.218381
1346,0.794717,0.559017
1446,1.0692,0.579032
1546,1.26421,0.43424700000000005
1646,1.16442,0.647385
1746,0.538981,0.229694
1846,0.757728,0.412179
1946,0.6752130000000001,0.379531
2046,1.31008,0.915774
2146,1.72022,1.56602
2246,1.21989,1.02085
2346,0.746754,0.517188
2446,0.324583,0.203068
2546,0.988604,0.478205
2646,0.594843,0.301733
2746,0.375152,0.369483
2846,1.0478299999999998,0.366642
2946,0.788303,0.634501
3046,0.8613360000000001,0.447036
3146,0.664133,0.349682
3246,0.5793189999999999,0.288574
3346,1.06031,0.57333
3446,1.0842399999999999,0.613176
3546,0.851708,0.0684684
3646,0.856661,0.22137800000000002
3746,0.9595229999999999,0.449978
3846,1.52349,0.834405
3946,0.0,0.0
4046,0.15046199999999998,0.261602
4146,0.57022,0.19381800000000002
4246,0.19651400000000002,0.20852800000000002
4346,0.602111,0.499987
4446,1.18581,0.504238
4546,0.899416,0.256858
4646,0.300086,0.208887
4746,1.6185200000000002,1.1419
4846,1.15419,0.6732239999999999
4946,1.10276,0.246825
5046,0.9457399999999999,0.46047899999999997
5146,1.1205100000000001,0.5755239999999999
5246,1.1482,0.597025
5346,0.622456,0.155211
5446,0.7846569999999999,0.217077
5546,0.7578060000000001,0.521293
5646,0.31469400000000003,0.456567
5746,0.79568,0.30540300000000004
13,0.17441800000000002,0.820976
113,0.0,0.5005569999999999
213,0.04556690000000001,0.22723600000000002
313,0.903783,0.709199
413,0.166506,0.463021
513,1.11337,1.5224
613,0.0,0.0
713,0.0,0.550766
813,1.2403899999999999,0.417289
913,0.0,0.0
1013,0.0,0.00780926
1113,0.31355500000000003,0.49184300000000003
1213,0.383309,0.427982
1313,0.0,0.380781
1413,0.5912930000000001,0.19194
1513,0.0,0.713687
1613,1.11937,2.13292
1713,0.0,0.0
1813,0.511979,0.100239
1913,0.12281199999999999,0.448484
2013,0.621711,1.8143900000000002
2113,0.256511,0.867241
2213,0.816997,1.06172
2313,0.474,0.40563499999999997
2413,0.284088,0.665505
2513,0.0888487,0.737953
2613,0.0,0.160669
2713,0.0,0.563042
2813,0.023242,0.0
2913,0.0,0.650087
3013,0.437474,0.8517469999999999
3113,0.763786,1.39016
3213,0.06549169999999999,0.708164
3313,0.735408,1.6712599999999997
3413,1.13473,1.84391
3513,0.606739,0.0
3613,0.6393300000000001,0.847497
3713,0.572407,0.9718180000000001
3813,0.0,0.050676099999999995
3913,0.0,0.0
4013,0.0,0.0246989
4113,0.0,0.078836
4213,0.18981900000000002,0.8075760000000001
4313,0.989933,1.64745
4413,0.8231139999999999,0.7872319999999999
4513,0.541362,0.516304
4613,0.725986,0.838325
4713,0.584232,0.554251
4813,0.517962,1.08336
4913,0.369825,1.1549399999999999
5013,0.09860980000000001,0.0778471
5113,0.0,0.364564
5213,0.0490001,0.574811
5313,0.0,0.547339
5413,2.73295,1.26906
5513,0.0,0.441691
5613,0.0,0.9179290000000001
5713,0.382377,0.9477469999999999
50,0.0,0.0
150,0.0,0.0
250,0.0,0.0
350,0.0,0.0
450,0.0,0.0
550,0.0,0.0
650,0.0,0.0725632
750,0.0,0.195074
850,0.0,0.0171423
950,1.86736,2.79507
1050,2.0401,3.4429300000000005
1150,1.54968,2.6437
1250,1.27827,2.50524
1350,1.48329,2.0925700000000003
1450,0.0,0.193664
1550,0.0,0.0
1650,0.0,0.0611273
1750,0.0,0.16133499999999998
1850,0.0,0.0915406
1950,0.0,0.23928400000000002
2050,0.013568799999999999,1.06346
2150,0.0,0.735179
2250,0.0,0.0
2350,0.0,0.0
2450,0.0,0.09167230000000001
2550,0.0,0.0
2650,0.0,0.483745
2750,0.0,0.0
2850,0.0,0.804407
2950,0.0,0.0
3050,0.0,0.0
3150,0.0,0.044779599999999996
3250,0.0,0.0904917
3350,0.0,0.188452
3450,0.0,0.0
3550,0.0,0.132735
3650,0.0,0.060896900000000004
3750,0.0,0.0
3850,0.0,0.0
3950,0.5167189999999999,1.10659
4050,0.0,0.648435
4150,0.0,0.00963299
4250,0.0,0.0
4350,0.0,0.102862
4450,0.483349,1.44261
4550,0.9513790000000001,1.10489
4650,0.0,0.940026
4750,0.0,0.0
4850,0.574285,0.425584
4950,0.0,0.0
5050,0.0,0.0
5150,0.0,0.0
5250,0.00737686,0.400239
5350,0.0,0.0
63,0.160891,0.724485
163,0.014500200000000001,0.806987
263,0.0,0.0
363,0.129886,0.332592
463,0.0,0.0968326
563,0.0,0.0
663,0.26600999999999997,0.130929
763,0.0,0.311648
863,0.0,0.316223
963,0.0,0.374185
1063,0.37833,1.01778
1163,0.0,0.36933299999999997
1263,0.0,0.48943000000000003
1363,0.21765900000000002,0.766865
1463,0.45491899999999996,1.15567
1563,0.0,0.29322
1663,0.029332999999999998,0.511324
1763,0.0,0.851928
1863,0.0,0.573711
1963,0.26972199999999996,0.389015
2063,0.0,0.392212
2163,0.486712,0.6377619999999999
2263,0.00379716,0.748061
2363,0.0,0.64313
2463,0.0,0.5578609999999999
2563,0.7631979999999999,1.04936
2663,0.0,0.10328699999999999
2763,0.0,0.22809699999999997
2863,0.00215312,0.380442
2963,0.04875209999999999,0.377413
3063,0.0678482,0.181659
3163,0.0,0.473469
3263,0.8999459999999999,1.4385299999999999
3363,0.0142565,0.5191899999999999
3463,0.026815499999999996,0.555942
3563,0.0,0.351786
3663,0.0,0.0707435
3763,0.0,0.0168879
3863,0.0,0.11698599999999999
3963,0.0,0.0671582
4063,0.0,0.0
4163,0.020162,0.647867
4263,0.0,0.0620924
4363,0.39766999999999997,0.654979
4463,0.0,0.47389499999999996
4563,0.0,0.193716
4663,0.0,0.24650999999999998
4763,0.12449600000000001,0.0
4863,0.41966499999999995,0.24441100000000002
4963,0.0,0.0
5063,0.005649100000000001,0.031512599999999995
5163,0.0,0.3346
5263,0.0,0.150115
5363,0.0,0.0
5463,0.0,0.0
5563,0.00717678,0.014599
5663,0.0,0.0
21,0.2625,0.706579
121,1.00406,1.47803
221,0.0947789,0.577869
321,0.294955,1.42373
421,0.499148,1.2863200000000001
521,0.0,0.0688275
621,0.547323,1.71593
721,1.39768,2.93336
821,1.15229,2.95686
921,1.2574100000000001,2.3077099999999997
1021,0.250616,1.52991
1121,0.055445299999999996,0.464884
1221,0.45078,0.672829
1321,0.0,0.0824049
1421,0.00704564,0.0
1521,0.0,0.0
1621,0.6790619999999999,0.0359234
1721,0.0,0.0
1821,0.0,0.204475
1921,1.44233,2.6501200000000003
2021,0.0,0.00991901
2121,0.383129,0.643989
2221,0.073282,0.132149
2321,0.0,0.0
2421,0.535241,0.9261440000000001
2521,0.0,0.308822
2621,0.00474808,0.00559977
2721,0.235171,0.203382
2821,0.537445,0.13182
2921,0.0,0.0
3021,0.0,0.0
3121,0.0,0.8600559999999999
3221,0.0,0.0
3321,0.101896,1.18934
3421,0.103896,0.0315892
3521,0.0,0.0
3621,0.0,0.0
3721,0.0,0.0
3821,0.0,0.0
3921,0.0,0.23663499999999998
4021,1.46409,2.41214
4121,0.08224889999999999,0.544502
4221,0.0868256,0.503015
4321,0.0,0.0119093
4421,0.0,0.0989002
4521,0.0,0.0765715
4621,0.0,0.170511
4721,1.36922,2.22079
4821,0.0,0.720491
4921,0.0,0.0
5021,0.0,0.0
5121,0.0,0.413257
49,1.78965,1.52047
149,0.8415020000000001,0.716366
249,0.852892,0.0
349,0.9444170000000001,0.0
449,1.0076,0.0
549,0.0395251,0.0
649,1.2714,0.61105
749,0.866157,0.465688
849,1.1972,1.0386799999999998
949,2.81028,3.06305
1049,2.10953,1.89471
1149,2.16775,1.05738
1249,3.72015,2.57877
1349,3.5743,2.0693
1449,2.4182799999999998,1.66135
1549,1.5696700000000001,0.721067
1649,1.67432,1.2563600000000001
1749,0.548081,0.187614
1849,2.8057,1.37637
1949,2.04906,0.751272
2049,1.10178,0.00103213
2149,0.0,0.0
2249,0.842001,0.244144
2349,0.0,0.0
2449,1.40496,0.0
2549,0.0,0.0
2649,0.0,0.0
2749,0.0,0.0
2849,0.0,0.0
2949,0.0,0.0
3049,0.0,0.0
3149,0.0,0.0
3249,0.0,0.0
3349,0.0,0.0
3449,0.0,0.0
3549,0.0,0.0
3649,0.0,0.0
3749,0.0,0.0
3849,0.0,0.0
3949,0.0,0.0
4049,0.0,0.0
4149,0.0,0.0
4249,0.0,0.0
4349,0.0,0.0
4449,0.0,0.0
4549,0.0,0.0
4649,0.0,0.0
4749,0.0,0.0
4849,0.0,0.0
4949,0.0,0.0
5049,0.0,0.0
